"id","total_count","plus_one","minus_one","laugh","hooray","confused","heart","rocket","eyes","comment_id"
"16953","0","0","0","0","0","0","0","0","0","1557959876"
"16954","0","0","0","0","0","0","0","0","0","1557702402"
"16955","0","0","0","0","0","0","0","0","0","1557724668"
"16956","0","0","0","0","0","0","0","0","0","1557740871"
"16957","1","1","0","0","0","0","0","0","0","1557837189"
"16958","0","0","0","0","0","0","0","0","0","1557856067"
"16959","1","0","0","0","0","0","0","0","1","1557929842"
"16960","0","0","0","0","0","0","0","0","0","1557964973"
"16961","0","0","0","0","0","0","0","0","0","1557965619"
"16962","0","0","0","0","0","0","0","0","0","1558025537"
"16963","2","2","0","0","0","0","0","0","0","1558162018"
"16964","0","0","0","0","0","0","0","0","0","1556471666"
"16965","0","0","0","0","0","0","0","0","0","1556639602"
"16966","0","0","0","0","0","0","0","0","0","1557055407"
"16967","0","0","0","0","0","0","0","0","0","1557058156"
"16968","0","0","0","0","0","0","0","0","0","1556164438"
"16969","0","0","0","0","0","0","0","0","0","1556304782"
"16970","0","0","0","0","0","0","0","0","0","1554206994"
"16971","0","0","0","0","0","0","0","0","0","1554219237"
"16972","0","0","0","0","0","0","0","0","0","1553263932"
"16973","0","0","0","0","0","0","0","0","0","1553291285"
"16974","0","0","0","0","0","0","0","0","0","1532445395"
"16975","0","0","0","0","0","0","0","0","0","1536417337"
"16976","0","0","0","0","0","0","0","0","0","1553266658"
"16977","0","0","0","0","0","0","0","0","0","1554559939"
"16978","0","0","0","0","0","0","0","0","0","1554622567"
"16979","0","0","0","0","0","0","0","0","0","1554672002"
"16980","0","0","0","0","0","0","0","0","0","1553362405"
"16981","1","1","0","0","0","0","0","0","0","1553370414"
"16982","0","0","0","0","0","0","0","0","0","1553373864"
"16983","0","0","0","0","0","0","0","0","0","1552047102"
"16984","0","0","0","0","0","0","0","0","0","1554166888"
"16985","0","0","0","0","0","0","0","0","0","1554226313"
"16986","0","0","0","0","0","0","0","0","0","1557083584"
"16987","0","0","0","0","0","0","0","0","0","1551643863"
"16988","0","0","0","0","0","0","0","0","0","1551267537"
"16989","0","0","0","0","0","0","0","0","0","1551640307"
"16990","0","0","0","0","0","0","0","0","0","1552326474"
"16991","0","0","0","0","0","0","0","0","0","1553368486"
"16992","1","1","0","0","0","0","0","0","0","1553400265"
"16993","0","0","0","0","0","0","0","0","0","1553403119"
"16994","0","0","0","0","0","0","0","0","0","1553949450"
"16995","0","0","0","0","0","0","0","0","0","1551026415"
"16996","0","0","0","0","0","0","0","0","0","1520215797"
"16997","0","0","0","0","0","0","0","0","0","1550817377"
"16998","0","0","0","0","0","0","0","0","0","1551559515"
"16999","0","0","0","0","0","0","0","0","0","1551581796"
"17000","0","0","0","0","0","0","0","0","0","1549833418"
"17001","1","0","0","0","0","0","0","1","0","1549830692"
"17002","0","0","0","0","0","0","0","0","0","1550907941"
"17003","0","0","0","0","0","0","0","0","0","1551044976"
"17004","0","0","0","0","0","0","0","0","0","1551521201"
"17005","0","0","0","0","0","0","0","0","0","1551577687"
"17006","0","0","0","0","0","0","0","0","0","1554229245"
"17007","0","0","0","0","0","0","0","0","0","1550955754"
"17008","0","0","0","0","0","0","0","0","0","1549498706"
"17009","0","0","0","0","0","0","0","0","0","1550971170"
"17010","0","0","0","0","0","0","0","0","0","1549558598"
"17011","1","0","0","0","0","0","0","0","1","1551028858"
"17012","0","0","0","0","0","0","0","0","0","1551077115"
"17013","1","0","0","0","0","0","0","1","0","1552382605"
"17014","0","0","0","0","0","0","0","0","0","1553268401"
"17015","0","0","0","0","0","0","0","0","0","1553299002"
"17016","0","0","0","0","0","0","0","0","0","1550981525"
"17017","0","0","0","0","0","0","0","0","0","1550983337"
"17018","0","0","0","0","0","0","0","0","0","1557561689"
"17019","0","0","0","0","0","0","0","0","0","1557637472"
"17020","0","0","0","0","0","0","0","0","0","1557731553"
"17021","0","0","0","0","0","0","0","0","0","1473878686"
"17022","0","0","0","0","0","0","0","0","0","1494006158"
"17023","0","0","0","0","0","0","0","0","0","1548864120"
"17024","0","0","0","0","0","0","0","0","0","1547965756"
"17025","0","0","0","0","0","0","0","0","0","1547778656"
"17026","0","0","0","0","0","0","0","0","0","1547837189"
"17027","0","0","0","0","0","0","0","0","0","1547024839"
"17028","0","0","0","0","0","0","0","0","0","1547366858"
"17029","0","0","0","0","0","0","0","0","0","1546920818"
"17030","0","0","0","0","0","0","0","0","0","1546935434"
"17031","0","0","0","0","0","0","0","0","0","1547225786"
"17032","0","0","0","0","0","0","0","0","0","1549045221"
"17033","0","0","0","0","0","0","0","0","0","1547221841"
"17034","0","0","0","0","0","0","0","0","0","1531116448"
"17035","0","0","0","0","0","0","0","0","0","1531117553"
"17036","0","0","0","0","0","0","0","0","0","1547223433"
"17037","0","0","0","0","0","0","0","0","0","1547237319"
"17038","0","0","0","0","0","0","0","0","0","1547246251"
"17039","0","0","0","0","0","0","0","0","0","1548577353"
"17040","0","0","0","0","0","0","0","0","0","1550982650"
"17041","0","0","0","0","0","0","0","0","0","1551380266"
"17042","0","0","0","0","0","0","0","0","0","1551380704"
"17043","0","0","0","0","0","0","0","0","0","1551382236"
"17044","0","0","0","0","0","0","0","0","0","1556138783"
"17045","0","0","0","0","0","0","0","0","0","1547837104"
"17046","0","0","0","0","0","0","0","0","0","1527413738"
"17047","1","0","0","0","0","0","0","0","1","1527672081"
"17048","0","0","0","0","0","0","0","0","0","1527250252"
"17049","0","0","0","0","0","0","0","0","0","1530793273"
"17050","0","0","0","0","0","0","0","0","0","1531099854"
"17051","0","0","0","0","0","0","0","0","0","1531284334"
"17052","1","1","0","0","0","0","0","0","0","1531312822"
"17053","0","0","0","0","0","0","0","0","0","1531553667"
"17054","0","0","0","0","0","0","0","0","0","1544632412"
"17055","0","0","0","0","0","0","0","0","0","1544635813"
"17056","0","0","0","0","0","0","0","0","0","1544971011"
"17057","1","1","0","0","0","0","0","0","0","1545270231"
"17058","0","0","0","0","0","0","0","0","0","1546159227"
"17059","1","1","0","0","0","0","0","0","0","1546206759"
"17060","1","1","0","0","0","0","0","0","0","1546466982"
"17061","0","0","0","0","0","0","0","0","0","1546475354"
"17062","0","0","0","0","0","0","0","0","0","1548828495"
"17063","0","0","0","0","0","0","0","0","0","1543905049"
"17064","0","0","0","0","0","0","0","0","0","1546591762"
"17065","0","0","0","0","0","0","0","0","0","1548948459"
"17066","0","0","0","0","0","0","0","0","0","1543593460"
"17067","0","0","0","0","0","0","0","0","0","1543610507"
"17068","0","0","0","0","0","0","0","0","0","1543668651"
"17069","0","0","0","0","0","0","0","0","0","1543693495"
"17070","0","0","0","0","0","0","0","0","0","1543702214"
"17071","0","0","0","0","0","0","0","0","0","1543759530"
"17072","0","0","0","0","0","0","0","0","0","1546887304"
"17073","0","0","0","0","0","0","0","0","0","1547283664"
"17074","0","0","0","0","0","0","0","0","0","1557593859"
"17075","0","0","0","0","0","0","0","0","0","1543562744"
"17076","0","0","0","0","0","0","0","0","0","1543456720"
"17077","0","0","0","0","0","0","0","0","0","1542166631"
"17078","0","0","0","0","0","0","0","0","0","1542214532"
"17079","0","0","0","0","0","0","0","0","0","1542245350"
"17080","0","0","0","0","0","0","0","0","0","1542311578"
"17081","0","0","0","0","0","0","0","0","0","1543448179"
"17082","0","0","0","0","0","0","0","0","0","1551383208"
"17083","1","0","0","0","0","0","0","0","1","1543504139"
"17084","0","0","0","0","0","0","0","0","0","1542262745"
"17085","1","1","0","0","0","0","0","0","0","1541476614"
"17086","1","1","0","0","0","0","0","0","0","1541479109"
"17087","0","0","0","0","0","0","0","0","0","1541524141"
"17088","0","0","0","0","0","0","0","0","0","1543462109"
"17089","0","0","0","0","0","0","0","0","0","1473588616"
"17090","1","0","0","0","0","0","1","0","0","1540976140"
"17091","1","0","0","0","0","0","1","0","0","1543451083"
"17092","0","0","0","0","0","0","0","0","0","1540780550"
"17093","1","1","0","0","0","0","0","0","0","1537867520"
"17094","0","0","0","0","0","0","0","0","0","1537844776"
"17095","0","0","0","0","0","0","0","0","0","1537849380"
"17096","0","0","0","0","0","0","0","0","0","1537850292"
"17097","0","0","0","0","0","0","0","0","0","1538465075"
"17098","0","0","0","0","0","0","0","0","0","1538904886"
"17099","0","0","0","0","0","0","0","0","0","1539431482"
"17100","0","0","0","0","0","0","0","0","0","1537435125"
"17101","0","0","0","0","0","0","0","0","0","1534457936"
"17102","1","1","0","0","0","0","0","0","0","1534466531"
"17103","0","0","0","0","0","0","0","0","0","1534945287"
"17104","0","0","0","0","0","0","0","0","0","1535874397"
"17105","0","0","0","0","0","0","0","0","0","1536558659"
"17106","0","0","0","0","0","0","0","0","0","1536562741"
"17107","0","0","0","0","0","0","0","0","0","1540014518"
"17108","0","0","0","0","0","0","0","0","0","1540982584"
"17109","0","0","0","0","0","0","0","0","0","1542307761"
"17110","0","0","0","0","0","0","0","0","0","1542585679"
"17111","0","0","0","0","0","0","0","0","0","1534203854"
"17112","0","0","0","0","0","0","0","0","0","1534337702"
"17113","0","0","0","0","0","0","0","0","0","1534958926"
"17114","0","0","0","0","0","0","0","0","0","1534960787"
"17115","0","0","0","0","0","0","0","0","0","1535645148"
"17116","0","0","0","0","0","0","0","0","0","1535645389"
"17117","0","0","0","0","0","0","0","0","0","1535734608"
"17118","0","0","0","0","0","0","0","0","0","1533278969"
"17119","0","0","0","0","0","0","0","0","0","1539633221"
"17120","0","0","0","0","0","0","0","0","0","1531649809"
"17121","0","0","0","0","0","0","0","0","0","1531523185"
"17122","0","0","0","0","0","0","0","0","0","1336128337"
"17123","0","0","0","0","0","0","0","0","0","1336135001"
"17124","0","0","0","0","0","0","0","0","0","1336138168"
"17125","0","0","0","0","0","0","0","0","0","1336407578"
"17126","0","0","0","0","0","0","0","0","0","1339389693"
"17127","0","0","0","0","0","0","0","0","0","1339410933"
"17128","0","0","0","0","0","0","0","0","0","1339435051"
"17129","0","0","0","0","0","0","0","0","0","1342378434"
"17130","1","1","0","0","0","0","0","0","0","1345587353"
"17131","1","0","0","0","0","0","0","0","1","1345782792"
"17132","0","0","0","0","0","0","0","0","0","1345786843"
"17133","0","0","0","0","0","0","0","0","0","1358018903"
"17134","1","0","0","0","0","0","1","0","0","1358710952"
"17135","0","0","0","0","0","0","0","0","0","1369341515"
"17136","0","0","0","0","0","0","0","0","0","1370041891"
"17137","0","0","0","0","0","0","0","0","0","1370950793"
"17138","0","0","0","0","0","0","0","0","0","1371660105"
"17139","0","0","0","0","0","0","0","0","0","1372356575"
"17140","0","0","0","0","0","0","0","0","0","1373071411"
"17141","0","0","0","0","0","0","0","0","0","1373580971"
"17142","0","0","0","0","0","0","0","0","0","1373587848"
"17143","0","0","0","0","0","0","0","0","0","1373617405"
"17144","0","0","0","0","0","0","0","0","0","1375843840"
"17145","0","0","0","0","0","0","0","0","0","1385350311"
"17146","0","0","0","0","0","0","0","0","0","1531455554"
"17147","1","1","0","0","0","0","0","0","0","1531470982"
"17148","0","0","0","0","0","0","0","0","0","1531459921"
"17149","0","0","0","0","0","0","0","0","0","1534293826"
"17150","0","0","0","0","0","0","0","0","0","1534297049"
"17151","0","0","0","0","0","0","0","0","0","1531226188"
"17152","0","0","0","0","0","0","0","0","0","1531751042"
"17153","0","0","0","0","0","0","0","0","0","1539101099"
"17154","0","0","0","0","0","0","0","0","0","1529930263"
"17155","0","0","0","0","0","0","0","0","0","1532443487"
"17156","0","0","0","0","0","0","0","0","0","1530982655"
"17157","0","0","0","0","0","0","0","0","0","1531249528"
"17158","0","0","0","0","0","0","0","0","0","1531262597"
"17159","0","0","0","0","0","0","0","0","0","1531264227"
"17160","0","0","0","0","0","0","0","0","0","1531274436"
"17161","0","0","0","0","0","0","0","0","0","1531337153"
"17162","0","0","0","0","0","0","0","0","0","1531338227"
"17163","0","0","0","0","0","0","0","0","0","1529155167"
"17164","0","0","0","0","0","0","0","0","0","1531096183"
"17165","0","0","0","0","0","0","0","0","0","1538265104"
"17166","0","0","0","0","0","0","0","0","0","1531925882"
"17167","1","1","0","0","0","0","0","0","0","1534327787"
"17168","0","0","0","0","0","0","0","0","0","1527942870"
"17169","0","0","0","0","0","0","0","0","0","1250445453"
"17170","0","0","0","0","0","0","0","0","0","1251077320"
"17171","0","0","0","0","0","0","0","0","0","1252144043"
"17172","0","0","0","0","0","0","0","0","0","1252943597"
"17173","0","0","0","0","0","0","0","0","0","1264403638"
"17174","0","0","0","0","0","0","0","0","0","1264697674"
"17175","0","0","0","0","0","0","0","0","0","1265140917"
"17176","0","0","0","0","0","0","0","0","0","1265173940"
"17177","0","0","0","0","0","0","0","0","0","1271205787"
"17178","0","0","0","0","0","0","0","0","0","1534333901"
"17179","0","0","0","0","0","0","0","0","0","1526145983"
"17180","0","0","0","0","0","0","0","0","0","1525684108"
"17181","0","0","0","0","0","0","0","0","0","1527476517"
"17182","0","0","0","0","0","0","0","0","0","1531165853"
"17183","0","0","0","0","0","0","0","0","0","1533940717"
"17184","0","0","0","0","0","0","0","0","0","1523708739"
"17185","0","0","0","0","0","0","0","0","0","1523412277"
"17186","0","0","0","0","0","0","0","0","0","1473245986"
"17187","2","2","0","0","0","0","0","0","0","1473279756"
"17188","0","0","0","0","0","0","0","0","0","1477609851"
"17189","3","3","0","0","0","0","0","0","0","1477898589"
"17190","3","3","0","0","0","0","0","0","0","1477943172"
"17191","0","0","0","0","0","0","0","0","0","1478866311"
"17192","0","0","0","0","0","0","0","0","0","1522961130"
"17193","0","0","0","0","0","0","0","0","0","1528936898"
"17194","0","0","0","0","0","0","0","0","0","1522336075"
"17195","0","0","0","0","0","0","0","0","0","1521519869"
"17196","0","0","0","0","0","0","0","0","0","1521522897"
"17197","0","0","0","0","0","0","0","0","0","1521479136"
"17198","0","0","0","0","0","0","0","0","0","1521512666"
"17199","0","0","0","0","0","0","0","0","0","1521633602"
"17200","0","0","0","0","0","0","0","0","0","1521655114"
"17201","0","0","0","0","0","0","0","0","0","1521659783"
"17202","1","1","0","0","0","0","0","0","0","1521683813"
"17203","0","0","0","0","0","0","0","0","0","1521711397"
"17204","0","0","0","0","0","0","0","0","0","1521784544"
"17205","0","0","0","0","0","0","0","0","0","1543589239"
"17206","0","0","0","0","0","0","0","0","0","1520765469"
"17207","0","0","0","0","0","0","0","0","0","1521015118"
"17208","1","1","0","0","0","0","0","0","0","1521345113"
"17209","0","0","0","0","0","0","0","0","0","1521364821"
"17210","0","0","0","0","0","0","0","0","0","1521480604"
"17211","0","0","0","0","0","0","0","0","0","1520385445"
"17212","0","0","0","0","0","0","0","0","0","1520781580"
"17213","0","0","0","0","0","0","0","0","0","1520831655"
"17214","0","0","0","0","0","0","0","0","0","1520868035"
"17215","0","0","0","0","0","0","0","0","0","1520886750"
"17216","0","0","0","0","0","0","0","0","0","1520897656"
"17217","1","1","0","0","0","0","0","0","0","1520913644"
"17218","0","0","0","0","0","0","0","0","0","1523462573"
"17219","1","1","0","0","0","0","0","0","0","1523604703"
"17220","0","0","0","0","0","0","0","0","0","1523629959"
"17221","1","1","0","0","0","0","0","0","0","1524764872"
"17222","0","0","0","0","0","0","0","0","0","1542070242"
"17223","0","0","0","0","0","0","0","0","0","1521772381"
"17224","0","0","0","0","0","0","0","0","0","1521773024"
"17225","0","0","0","0","0","0","0","0","0","1522735531"
"17226","0","0","0","0","0","0","0","0","0","1522745523"
"17227","0","0","0","0","0","0","0","0","0","1518866625"
"17228","0","0","0","0","0","0","0","0","0","1519491134"
"17229","0","0","0","0","0","0","0","0","0","1519589153"
"17230","0","0","0","0","0","0","0","0","0","1519596739"
"17231","0","0","0","0","0","0","0","0","0","1519608665"
"17232","0","0","0","0","0","0","0","0","0","1519946765"
"17233","0","0","0","0","0","0","0","0","0","1519874613"
"17234","0","0","0","0","0","0","0","0","0","1470677076"
"17235","0","0","0","0","0","0","0","0","0","1518507668"
"17236","0","0","0","0","0","0","0","0","0","1519430807"
"17237","0","0","0","0","0","0","0","0","0","1523426692"
"17238","0","0","0","0","0","0","0","0","0","1528664893"
"17239","0","0","0","0","0","0","0","0","0","1528759614"
"17240","1","1","0","0","0","0","0","0","0","1534127550"
"17241","0","0","0","0","0","0","0","0","0","1546502833"
"17242","0","0","0","0","0","0","0","0","0","1519475678"
"17243","0","0","0","0","0","0","0","0","0","1520959665"
"17244","0","0","0","0","0","0","0","0","0","1520317007"
"17245","0","0","0","0","0","0","0","0","0","1538214284"
"17246","0","0","0","0","0","0","0","0","0","1552382033"
"17247","0","0","0","0","0","0","0","0","0","1557188579"
"17248","0","0","0","0","0","0","0","0","0","1517452275"
"17249","0","0","0","0","0","0","0","0","0","1517454488"
"17250","0","0","0","0","0","0","0","0","0","1517457535"
"17251","0","0","0","0","0","0","0","0","0","1517467808"
"17252","0","0","0","0","0","0","0","0","0","1517479562"
"17253","0","0","0","0","0","0","0","0","0","1517483024"
"17254","1","1","0","0","0","0","0","0","0","1517368018"
"17255","0","0","0","0","0","0","0","0","0","1517372051"
"17256","0","0","0","0","0","0","0","0","0","1516808471"
"17257","0","0","0","0","0","0","0","0","0","1518897330"
"17258","0","0","0","0","0","0","0","0","0","1512768597"
"17259","0","0","0","0","0","0","0","0","0","1512783067"
"17260","0","0","0","0","0","0","0","0","0","1520152089"
"17261","0","0","0","0","0","0","0","0","0","1512738353"
"17262","0","0","0","0","0","0","0","0","0","1516921276"
"17263","0","0","0","0","0","0","0","0","0","1517295424"
"17264","0","0","0","0","0","0","0","0","0","1517925445"
"17265","0","0","0","0","0","0","0","0","0","1517934304"
"17266","0","0","0","0","0","0","0","0","0","1517935877"
"17267","0","0","0","0","0","0","0","0","0","1516356111"
"17268","1","1","0","0","0","0","0","0","0","1528679740"
"17269","0","0","0","0","0","0","0","0","0","1546502784"
"17270","0","0","0","0","0","0","0","0","0","1515084203"
"17271","0","0","0","0","0","0","0","0","0","1515873426"
"17272","0","0","0","0","0","0","0","0","0","1517561962"
"17273","0","0","0","0","0","0","0","0","0","1515798330"
"17274","0","0","0","0","0","0","0","0","0","1514460407"
"17275","0","0","0","0","0","0","0","0","0","1514513448"
"17276","0","0","0","0","0","0","0","0","0","1514660960"
"17277","0","0","0","0","0","0","0","0","0","1514808721"
"17278","1","1","0","0","0","0","0","0","0","1516083172"
"17279","1","1","0","0","0","0","0","0","0","1516113691"
"17280","0","0","0","0","0","0","0","0","0","1513399822"
"17281","0","0","0","0","0","0","0","0","0","1514500988"
"17282","0","0","0","0","0","0","0","0","0","1514732936"
"17283","0","0","0","0","0","0","0","0","0","1514752766"
"17284","0","0","0","0","0","0","0","0","0","1516508606"
"17285","0","0","0","0","0","0","0","0","0","1514268785"
"17286","0","0","0","0","0","0","0","0","0","1514459114"
"17287","0","0","0","0","0","0","0","0","0","1514462934"
"17288","0","0","0","0","0","0","0","0","0","1514004639"
"17289","0","0","0","0","0","0","0","0","0","1512387240"
"17290","0","0","0","0","0","0","0","0","0","1525171817"
"17291","0","0","0","0","0","0","0","0","0","1525175184"
"17292","0","0","0","0","0","0","0","0","0","1525178397"
"17293","0","0","0","0","0","0","0","0","0","1525179295"
"17294","0","0","0","0","0","0","0","0","0","1525203435"
"17295","0","0","0","0","0","0","0","0","0","1525233837"
"17296","0","0","0","0","0","0","0","0","0","1525358431"
"17297","2","0","0","0","0","0","0","0","2","1527211511"
"17298","0","0","0","0","0","0","0","0","0","1556203552"
"17299","0","0","0","0","0","0","0","0","0","1512122419"
"17300","0","0","0","0","0","0","0","0","0","1511618275"
"17301","0","0","0","0","0","0","0","0","0","1512784559"
"17302","0","0","0","0","0","0","0","0","0","1513141318"
"17303","0","0","0","0","0","0","0","0","0","1514291785"
"17304","0","0","0","0","0","0","0","0","0","1515287954"
"17305","0","0","0","0","0","0","0","0","0","1516099876"
"17306","0","0","0","0","0","0","0","0","0","1510919625"
"17307","0","0","0","0","0","0","0","0","0","1510961315"
"17308","0","0","0","0","0","0","0","0","0","1514172158"
"17309","0","0","0","0","0","0","0","0","0","1510643061"
"17310","0","0","0","0","0","0","0","0","0","1509285692"
"17311","0","0","0","0","0","0","0","0","0","1528945423"
"17312","0","0","0","0","0","0","0","0","0","1508226018"
"17313","0","0","0","0","0","0","0","0","0","1507066676"
"17314","0","0","0","0","0","0","0","0","0","1507850115"
"17315","0","0","0","0","0","0","0","0","0","1507858390"
"17316","0","0","0","0","0","0","0","0","0","1507906568"
"17317","0","0","0","0","0","0","0","0","0","1508167925"
"17318","0","0","0","0","0","0","0","0","0","1509875044"
"17319","0","0","0","0","0","0","0","0","0","1510995247"
"17320","0","0","0","0","0","0","0","0","0","1506584918"
"17321","0","0","0","0","0","0","0","0","0","1506598313"
"17322","0","0","0","0","0","0","0","0","0","1507850898"
"17323","1","1","0","0","0","0","0","0","0","1508175807"
"17324","0","0","0","0","0","0","0","0","0","1509947913"
"17325","0","0","0","0","0","0","0","0","0","1519674010"
"17326","2","2","0","0","0","0","0","0","0","1519707289"
"17327","0","0","0","0","0","0","0","0","0","1519709021"
"17328","0","0","0","0","0","0","0","0","0","1519726282"
"17329","0","0","0","0","0","0","0","0","0","1506447634"
"17330","0","0","0","0","0","0","0","0","0","1507237977"
"17331","0","0","0","0","0","0","0","0","0","1502877412"
"17332","0","0","0","0","0","0","0","0","0","1523465676"
"17333","0","0","0","0","0","0","0","0","0","1500066018"
"17334","0","0","0","0","0","0","0","0","0","1500900092"
"17335","0","0","0","0","0","0","0","0","0","52980306"
"17336","0","0","0","0","0","0","0","0","0","1506168797"
"17337","0","0","0","0","0","0","0","0","0","1506169673"
"17338","0","0","0","0","0","0","0","0","0","1506172253"
"17339","1","1","0","0","0","0","0","0","0","1506258684"
"17340","0","0","0","0","0","0","0","0","0","1506439950"
"17341","0","0","0","0","0","0","0","0","0","1506876078"
"17342","1","1","0","0","0","0","0","0","0","1507752133"
"17343","0","0","0","0","0","0","0","0","0","1508193098"
"17344","0","0","0","0","0","0","0","0","0","1508368486"
"17345","0","0","0","0","0","0","0","0","0","1509946511"
"17346","0","0","0","0","0","0","0","0","0","1523443972"
"17347","0","0","0","0","0","0","0","0","0","1523430237"
"17348","0","0","0","0","0","0","0","0","0","1505397410"
"17349","1","1","0","0","0","0","0","0","0","1511475479"
"17350","0","0","0","0","0","0","0","0","0","1511563587"
"17351","0","0","0","0","0","0","0","0","0","1511640720"
"17352","1","1","0","0","0","0","0","0","0","1508201012"
"17353","0","0","0","0","0","0","0","0","0","1508217535"
"17354","0","0","0","0","0","0","0","0","0","1512637358"
"17355","0","0","0","0","0","0","0","0","0","1503072141"
"17356","1","0","0","0","0","0","0","1","0","1503338694"
"17357","1","0","0","0","0","0","0","0","1","1503009078"
"17358","0","0","0","0","0","0","0","0","0","1503265813"
"17359","0","0","0","0","0","0","0","0","0","1503351841"
"17360","0","0","0","0","0","0","0","0","0","1512596826"
"17361","0","0","0","0","0","0","0","0","0","1512609932"
"17362","0","0","0","0","0","0","0","0","0","1513146290"
"17363","0","0","0","0","0","0","0","0","0","1513493392"
"17364","0","0","0","0","0","0","0","0","0","1514714222"
"17365","0","0","0","0","0","0","0","0","0","1518691454"
"17366","0","0","0","0","0","0","0","0","0","1508040038"
"17367","0","0","0","0","0","0","0","0","0","1508291940"
"17368","0","0","0","0","0","0","0","0","0","1511498017"
"17369","0","0","0","0","0","0","0","0","0","1511577650"
"17370","0","0","0","0","0","0","0","0","0","1511578339"
"17371","0","0","0","0","0","0","0","0","0","1511578996"
"17372","0","0","0","0","0","0","0","0","0","1539715747"
"17373","0","0","0","0","0","0","0","0","0","1539885245"
"17374","0","0","0","0","0","0","0","0","0","1557107868"
"17375","0","0","0","0","0","0","0","0","0","1502311723"
"17376","0","0","0","0","0","0","0","0","0","1502607948"
"17377","0","0","0","0","0","0","0","0","0","1497308206"
"17378","0","0","0","0","0","0","0","0","0","1497154700"
"17379","0","0","0","0","0","0","0","0","0","1237815638"
"17380","0","0","0","0","0","0","0","0","0","1238961365"
"17381","0","0","0","0","0","0","0","0","0","1238967357"
"17382","0","0","0","0","0","0","0","0","0","1257130867"
"17383","0","0","0","0","0","0","0","0","0","1516384623"
"17384","0","0","0","0","0","0","0","0","0","1518615271"
"17385","0","0","0","0","0","0","0","0","0","1512803633"
"17386","1","1","0","0","0","0","0","0","0","1501098113"
"17387","0","0","0","0","0","0","0","0","0","1501015611"
"17388","0","0","0","0","0","0","0","0","0","1511587336"
"17389","0","0","0","0","0","0","0","0","0","1511593700"
"17390","0","0","0","0","0","0","0","0","0","1511658589"
"17391","0","0","0","0","0","0","0","0","0","1500056757"
"17392","0","0","0","0","0","0","0","0","0","1501978056"
"17393","0","0","0","0","0","0","0","0","0","1502016315"
"17394","0","0","0","0","0","0","0","0","0","1502571060"
"17395","0","0","0","0","0","0","0","0","0","1503018104"
"17396","0","0","0","0","0","0","0","0","0","1523448231"
"17397","0","0","0","0","0","0","0","0","0","1501553307"
"17398","0","0","0","0","0","0","0","0","0","1502927253"
"17399","1","1","0","0","0","0","0","0","0","1506621175"
"17400","0","0","0","0","0","0","0","0","0","1506630772"
"17401","0","0","0","0","0","0","0","0","0","1499127104"
"17402","0","0","0","0","0","0","0","0","0","1511614530"
"17403","0","0","0","0","0","0","0","0","0","1511656765"
"17404","0","0","0","0","0","0","0","0","0","1496513257"
"17405","0","0","0","0","0","0","0","0","0","1496830311"
"17406","0","0","0","0","0","0","0","0","0","1497211870"
"17407","0","0","0","0","0","0","0","0","0","1499906793"
"17408","0","0","0","0","0","0","0","0","0","1508163235"
"17409","5","1","0","0","0","0","3","1","0","1496056975"
"17410","2","0","0","0","0","0","1","1","0","1496226961"
"17411","2","0","0","0","0","0","1","1","0","1519646143"
"17412","2","0","0","0","0","0","1","1","0","1519705333"
"17413","2","0","0","0","0","0","1","1","0","1519743972"
"17414","2","0","0","0","0","0","1","1","0","1519774782"
"17415","2","0","0","0","0","0","1","1","0","1520134091"
"17416","0","0","0","0","0","0","0","0","0","1495448443"
"17417","1","1","0","0","0","0","0","0","0","1495384433"
"17418","0","0","0","0","0","0","0","0","0","1495387345"
"17419","0","0","0","0","0","0","0","0","0","1496105484"
"17420","0","0","0","0","0","0","0","0","0","1496106948"
"17421","0","0","0","0","0","0","0","0","0","1495485023"
"17422","0","0","0","0","0","0","0","0","0","1495489522"
"17423","0","0","0","0","0","0","0","0","0","1495489770"
"17424","0","0","0","0","0","0","0","0","0","1495491494"
"17425","1","1","0","0","0","0","0","0","0","1495493592"
"17426","0","0","0","0","0","0","0","0","0","1495493890"
"17427","0","0","0","0","0","0","0","0","0","1495498122"
"17428","0","0","0","0","0","0","0","0","0","1495500107"
"17429","0","0","0","0","0","0","0","0","0","1495502094"
"17430","0","0","0","0","0","0","0","0","0","1494263120"
"17431","0","0","0","0","0","0","0","0","0","1494276604"
"17432","0","0","0","0","0","0","0","0","0","1494540737"
"17433","0","0","0","0","0","0","0","0","0","1494694689"
"17434","0","0","0","0","0","0","0","0","0","1494697236"
"17435","0","0","0","0","0","0","0","0","0","1494886373"
"17436","0","0","0","0","0","0","0","0","0","1494893728"
"17437","0","0","0","0","0","0","0","0","0","1494933774"
"17438","0","0","0","0","0","0","0","0","0","1496469790"
"17440","0","0","0","0","0","0","0","0","0","1496500674"
"17442","0","0","0","0","0","0","0","0","0","1499216630"
"17444","0","0","0","0","0","0","0","0","0","1496504227"
"17445","0","0","0","0","0","0","0","0","0","1494872239"
"17447","0","0","0","0","0","0","0","0","0","1493353781"
"17449","0","0","0","0","0","0","0","0","0","1494877148"
"17451","0","0","0","0","0","0","0","0","0","1493792686"
"17453","0","0","0","0","0","0","0","0","0","1493844420"
"17454","0","0","0","0","0","0","0","0","0","1494655963"
"17456","0","0","0","0","0","0","0","0","0","1495726358"
"17459","0","0","0","0","0","0","0","0","0","1494112835"
"17461","0","0","0","0","0","0","0","0","0","1496501331"
